LinkedIn ID,领英账号,
Live,直播,
Live Class,直播课程,
LiveCode URL,实时编码链接,
Local,本地,
Location,地点,
Location Preference,地点偏好,
Log out,注销,
Make LMS the default home,将学习管理系统设为默认首页,
Manager,经理,
Manifest File,清单文件,
Marks,分数,
Marks out of,总分,
Max Attempts,最大尝试次数,
Medium,媒介,
Medium ID,媒介ID,
Member,成员,
Member Cohort,成员群组,
Member Email,成员邮箱,
Member Image,成员头像,
Member Name,成员姓名,
Member Subgroup,成员子组,
Member Type,成员类型,
Member Username,成员用户名,
Membership,成员资格,
Mentor,导师,
Mentor Name,导师姓名,
Mentor Request,导师请求,
Mentor Request Creation Template,导师请求创建模板,
Mentor Request Status Update Template,导师请求状态更新模板,
Meta Description,元描述,
Meta Image,元图片,
Meta Keywords,元关键词,
Milestone,里程碑,
Moderator,主持人,
Monday,星期一,
Multiple Correct Answers,多正确答案,
My Profile,我的档案,
My Settings,我的设置,
New,新建,
No Recording,无录制,
Not Applicable,不适用,
Not Graded,未评分,
Note,备注,
Notifications,通知,
OAuth Client ID,OAuth客户端ID,
Offline,离线,
Online,在线,
Open,开放,
Open Ended,开放型问题,
Option,选项,
Option 1,选项1,
Option 2,选项2,
Option 3,选项3,
Option 4,选项4,
Orange,橙色,
Order ID,订单ID,
Organization,组织,
Output,输出,
PAN,永久账户号码,
PDF,PDF文件,
Pages,页面,
Paid Batch,付费批次,
Paid Certificate,付费证书,
Paid Course,付费课程,
Part Time,兼职,
Partially Complete,部分完成,
Pass,通过,
Passed,通过,
Passing Percentage,通过百分比,
Password,密码,
Payment,支付,
Payment Country,支付国家,
Payment Details,支付详情,
Payment Gateway,支付网关,
Payment ID,支付ID,
Payment Received,已收款,
Payment Reminder Template,支付提醒模板,
Payment Settings,支付设置,
Payment for Certificate,证书支付,
Payment for Document,文档支付,
Payment for Document Type,文档类型支付,
Payments app is not installed,未安装支付应用,
Pending,待处理,
Percentage,百分比,
Percentage (e.g. 70%),百分比（如70%）,
Persona Captured,用户画像已采集,
Pink,粉色,
Point of Score (e.g. 70),分数点（如70分）,
Possible Answer 1,备选答案1,
Possible Answer 2,备选答案2,
Possible Answer 3,备选答案3,
Possible Answer 4,备选答案4,
Preferred Function,首选职能,
Preferred Functions,首选职能,
Preferred Industries,首选行业,
Preferred Industry,首选行业,
Preferred Location,首选地点,
Preview Image,预览图片,
Pricing,定价,
Pricing and Certification,定价与认证,
Primary Countries,主要国家,
Primary Subgroup,主分组,
Private,私有,
Private Information includes your Grade and Work Environment Preferences,隐私信息包含您的成绩和工作环境偏好,
Profession,职业,
Program Courses,项目课程,
Program Members,项目成员,
Progress,进度,
Public,公开,
Publish on Participant Page,发布至参与者页面,
Published,已发布,
Published On,发布于,
Purchased Certificate,已购证书,
Purple,紫色,
Python,Python,
Question,问题,
Question Detail,问题详情,
Question Name,问题名称,
Questions,问题,
Quiz,测验,
Quiz ID,测验ID,
Quiz Title,测验标题,
Quiz will appear at the bottom of the lesson.,测验将显示在课时末尾,
Rating,评分,
Ready,就绪,
Red,红色,
Reference DocName,参考文档名称,
Reference DocType,参考文档类型,
Reference Document Type,参考文档类型,
Rejected,已拒绝,
Related Courses,相关课程,
Reload,重新加载,
Remote,远程,
Required Role,所需角色,
Restricted,受限,
Result,结果,
Resume,简历,
Review,审核,
Reviewed By,审核人,
Role,角色,
Role Preference,角色偏好,
Route,路由,
SCORM,SCORM标准,
SCORM Package,SCORM包,
SCORM Package Path,SCORM包路径,
SEO,搜索引擎优化,
Saturday,星期六,
Schedule,日程,
Scheduled Flow,预定流程,
Scope,范围,
Score,得分,
Score Out Of,总分值,
Seat Count,席位总数,
Send calendar invite for evaluations,发送评估日历邀请,
Session Defaults,会话默认值,
Sessions On Days,上课日,
Short Introduction,简介,
Show Answer,显示答案,
Show Answers,显示答案,
Show Submission History,显示提交历史,
Show Tab in Batch,在批次中显示标签页,
Show USD Equivalent,显示美元等值,
Show day view in timetable,在课表中显示日视图,
Show live class,显示直播课程,
Shuffle Questions,题目乱序,
Sidebar,侧边栏,
Sidebar Items,侧边栏项目,
Signup Settings,注册设置,
Skill,技能,
Skill Details,技能详情,
Skill Name,技能名称,
Skills,技能,
Slug,URL别名,
Solution,解决方案,
Source,来源,
Staff,工作人员,
Stage,阶段,
Start Date,开始日期,
Start Time,开始时间,
Start URL,启动链接,
Statistics,统计,
Status,状态,
Student,学员,
Students,学员,
Students will be enrolled in a paid batch once they complete the payment,学员支付完成后将加入付费批次,
Subgroup,子组,
Summary,摘要,
Sunday,星期日,
System Manager,系统管理员,
Tags,标签,
Template,模板,
Test Results,测试结果,
Tests,测试,
Text,文本,
These customisations will work on the main batch page.,此自定义配置将应用于主批次页面,
This certificate does no expire,本证书永久有效,
This description will be shown on lists and pages without meta description,本描述将展示在无元描述的列表及页面中,
This image will be shown on lists and pages that don't have an image by default,本图片将显示在无默认图片的列表及页面,
Thursday,星期四,
Time,时间,
Time Preference,时间偏好,
Timetable,课程表,
Timetable Legends,课表图例,
Timetable Template,课表模板,
Timezone,时区,
Title,标题,
To,至,
To Date,截止日期,
Toggle Full Width,切换全宽模式,
Toggle Theme,切换主题,
Total Marks,总分,
Tuesday,星期二,
Type,类型,
"UK Grading  (e.g. 1st, 2:2)",英国评分制（如一等、二等一级）,
URL,链接,
UUID,通用唯一标识符,
Unavailability,不可用状态,
Under Review,审核中,
Unlisted,未列出,
Unsplash Access Key,Unsplash访问密钥,
Upcoming,即将到来,
User,用户,
User Category,用户类别,
User Field,用户字段,
User Image,用户头像,
User Input,用户输入,
User Skill,用户技能,
Username,用户名,
Users Response,用户响应,
Value,值,
Value Change,数值变更,
Video Embed Link,视频嵌入链接,
View Website,查看网站,
Violet,紫色,
Visibility,可见性,
Volunteering or Internship,志愿者/实习经历,
Web Page,网页,
Wednesday,星期三,
Withdrawn,已撤回,
Work Environment,工作环境,
Work Experience,工作经验,
Work Experience Details,工作经验详情,
Yellow,黄色,
YouTube Video URL,YouTube视频链接,
YouTube Video will appear at the top of the lesson.,YouTube视频将显示在课时顶部,
Zoom Settings,Zoom设置,
