I am currently working here,В настоящее время я работаю здесь.,
Icon,Иконка,
"If you set an amount here, then the USD equivalent setting will not get applied.","Если вы укажете здесь сумму, то настройка эквивалента в долларах США применена не будет.",
Image,Изображение,
In Progress,Выполняется,
Inactive,Неактивно,
Include In Preview,Включить в предварительный просмотр,
Incomplete,Не выполнено,
Incorrect,Неправильно,
Index,Индекс,
Index Label,Индексная метка,
Industry,Отрасль,
Institution Name,Название учебного заведения,
Instructor,Инструктор,
Instructor Content,Содержание инструктора,
Instructor Notes,Заметки инструктора,
Instructors,Инструкторы,
Invite Code,Код приглашения,
Invite Only,Только приглашение,
Is Correct,Правильно,
Issue Date,Дата,
Issued On,Выдано,
Items in Sidebar,Элементы боковой панели,
JavaScript,JavaScript,
Job,Работа,
Job Board Subtitle,Подзаголовок доски объявлений,
Job Board Title,Название доски объявлений,
Job Opportunity,Возможность трудоустройства,
Job Settings,Настройки Вакансии,
Job Title,Должность,
Jobs,Вакансии,
Join URL,Присоединиться URL,
Keyboard Shortcuts,Горячие клавиши,
LMS,LMS,
LMS Assessment,Оценка LMS,
LMS Assignment,Назначение LMS,
LMS Assignment Submission,Подача задания LMS,
LMS Badge,Бейдж LMS,
LMS Badge Assignment,Назначение бейджа LMS,
LMS Batch,Группа LMS,
LMS Batch Old,Старая группа LMS,
LMS Batch Timetable,Расписание занятий в группе LMS,
LMS Category,Категория LMS,
LMS Certificate,Сертификат LMS,
LMS Certificate Evaluation,Оценка сертификата LMS,
LMS Certificate Request,Запрос сертификата LMS,
LMS Course,Курс LMS,
LMS Course Interest,LMS проценты за курс,
LMS Course Mentor Mapping,Составление карты курса LMS для наставников,
LMS Course Progress,Прогресс курса LMS,
LMS Course Review,Обзор курса LMS,
LMS Enrollment,Зачисление LMS,
LMS Exercise,Упражнение LMS,
LMS Job Application,Заявление о приеме на работу в LMS,
LMS Live Class,LMS Живой Класс,
LMS Mentor Request,Запрос наставника LMS,
LMS Option,Опция LMS,
LMS Payment,Оплата LMS,
LMS Question,Вопрос LMS,
LMS Quiz,Тест LMS,
LMS Quiz Question,Вопрос теста LMS,
LMS Quiz Result,Результаты теста LMS,
LMS Quiz Submission,Отправка теста LMS,
LMS Settings,Настройки LMS,
LMS Sidebar Item,Элемент боковой панели LMS,
LMS Source,Источник LMS,
LMS Student,Студент LMS,
LMS Timetable Legend,Легенда расписания LMS,
LMS Timetable Template,Шаблон расписания LMS,
Label,Заголовок,
Language,Язык,
Latest Submission,Последняя подача,
Lesson,Урок,
Lesson Reference,Ссылка на урок,
Lesson Title,Название урока,
Lessons,Уроки,
"Letter Grade (e.g. A, B-)","Буквенная оценка (например, A, B-)",
Limit Questions To,Ограничить вопросы,
Live,Live,
Live Class,Онлайн-урок,
Location,Местоположение,
Make LMS the default home,Сделать LMS домашней системой по умолчанию,
Marks,Отметки,
Max Attempts,Максимум попыток,
Medium,Средний,
Member,Участник,
Member Cohort,Участник группы,
Member Email,Email участника,
Member Name,Имя участника,
Member Subgroup,Подгруппа участников,
Member Type,Тип участника,
Membership,Членство,
Mentor,Наставник,
Mentor Name,Имя наставника,
Mentor Request,Запрос наставника,
Mentor Request Creation Template,Шаблон создания запроса на наставничество,
Mentor Request Status Update Template,Шаблон обновления статуса запроса наставника,
Meta Description,Мета описание,
Meta Image,Мета изображение,
Milestone,Этап,
Moderator,Модератор,
Monday,Понедельник,
Multiple Correct Answers,Несколько правильных ответов,
My Profile,Мой профиль,
My Settings,Мои настройки,
New,Новый,
No Recording,Нет записей,
Not Applicable,Не применимо,
Not Graded,Нет оценки,
Note,Заметки,
Notifications,Уведомления,
OAuth Client ID,Идентификатор клиента OAuth,
Offline,Offline,
Online,Online,
Open,Создано,
Option,Вариант,
Option 1,Вариант 1,
Option 2,Вариант 2,
Option 3,Вариант 3,
Option 4,Вариант 4,
Order ID,ID Заказа,
Output,Вывод,
PAN,PAN,
PDF,PDF,
Pages,Страницы,
Paid Batch,Платная группа,
Paid Course,Платный курс,
Part Time,Неполная занятость,
Partially Complete,Частично завершено,
Pass,Пропустить,
Passing Percentage,Процент сдачи экзамена,
Password,Пароль,
Payment Country,Страна платежа,
Payment Details,Платежные данные,
Payment ID,ID Платежа,
Payment Settings,Настройки Платежей,
Payment for Document,Платежный документ,
Payment for Document Type,Тип платежного документа,
Pending,В ожидании,
Percentage,Проценты,
Percentage (e.g. 70%),"Процент (например, 70%)",
Point of Score (e.g. 70),"Балл (например, 70)",
Possible Answer 1,Возможный ответ 1,
Possible Answer 2,Возможный ответ 2,
Possible Answer 3,Возможный ответ 3,
Possible Answer 4,Возможный ответ 4,
Preferred Function,Предпочтительная функция,
Preferred Industry,Предпочтительная отрасль,
Preview Image,Просмотр изображения,
Primary Subgroup,Первичная подгруппа,
Private,Личный,
Progress,Прогресс,
Public,Публично,
Publish on Participant Page,Опубликовать на странице участника,
Published,Опубликовано,
Published On,Опубликована,
Question,Вопрос,
Question Name,Название вопроса,
Questions,Вопросы,
Quiz,Тест,
Quiz ID,ID теста,
Quiz will appear at the bottom of the lesson.,Тест появится в конце урока.,
Rating,Рейтинг,
Ready,Готов,
Reference DocName,Ссылка DocName,
Reference DocType,Ссылка DocType,
Reference Document Type,Ссылка Тип документа,
Rejected,Отклонено,
Related Courses,Похожие курсы,
Reload,Обновить страницу,
Remote,Дистанционный пульт,
Required Role,Требуемая Роль,
Restricted,Закрытая,
Result,Результат,
Review,Обзор,
Reviewed By,Отзыв от,
Role,Роль,
Route,Маршрут,
Saturday,Суббота,
Schedule,Расписание,
Scheduled Flow,Запланированный поток,
Scope,Объем,
Score,Счет,
Score Out Of,Оценка из,
Seat Count,Количество мест,
Send calendar invite for evaluations,Отправить приглашение в календарь для оценки,
Session Defaults,Сеансы по умолчанию,
Sessions On Days,Сессии в днях,
Short Introduction,Краткое введение,
Show Answer,Показать ответ,
Show Answers,Показать ответы,
Show Submission History,Показать историю,
Show Tab in Batch,Показывать вкладку в группе,
Show USD Equivalent,Показать эквивалент в долларах США,
Show day view in timetable,Показать дневной вид в расписании,
Show live class,Показать онлайн урок,
Shuffle Questions,Перемешать вопросы,
Sidebar,Боковая панель,
Sidebar Items,Элементы боковой панели,
Signup Settings,Настройки регистрации,
Skill,Навык,
Skill Name,Название навыка,
Skills,Навыки,
Slug,Метка,
Solution,Решение,
Source,Источник,
Staff,Персонал,
Stage,Состояние,
Start Date,Дата начала,
Start Time,Время начала,
Start URL,Стартовый URL,
Statistics,Статистика,
Status,Статус,
Student,Студент,
Students,Студенты,
Students will be enrolled in a paid batch once they complete the payment,Студенты будут зачислены в платную группу после завершения оплаты.,
Subgroup,Подруппа,
Summary,Резюме,
Sunday,Воскресенье,
System Manager,Менеджер системы,
Tags,Теги,
Template,Шаблон,
Test Results,Результаты тестирования,
Tests,Тесты,
Text,Текст,
These customisations will work on the main batch page.,Эти настройки будут работать на главной странице пакета.,
This certificate does no expire,Этот сертификат является бессрочным,
Thursday,Четверг,
Time,Время ,
Timetable,Расписание,
Timetable Legends,Легенды расписания,
Timetable Template,Шаблон расписания,
Timezone,Часовой пояс,
Title,Заголовок,
To,К,
To Date,До,
Toggle Full Width,Переключить ширину,
Toggle Theme,Переключить тему,
Total Marks,Всего задач,
Tuesday,Вторник,
Type,Тип,
"UK Grading  (e.g. 1st, 2:2)","Оценка по Великобритании (например, 1-е место, 2:2)",
URL,URL,
Unavailability,Недоступность,
Under Review,На рассмотрении,
Unlisted,Не публиковать,
Unsplash Access Key,Ключ доступа к Unsplash,
Upcoming,Предстоящие,
User,Пользователь,
User Category,Категория пользователя,
User Field,Поле пользователя,
User Image,Изображение пользователя,
User Input,Ввод пользователем,
User Skill,Навыки пользователя,
Username,Имя пользователя,
Users Response,Ответ пользователей,
Value,Значение,
Value Change,Значения изменено,
Video Embed Link,Ссылка для вставки видео,
View Website,Посмотреть сайт,
Visibility,Доступность,
Web Page,Веб-страница,
Wednesday,Среда,
Withdrawn,Отозван,
Work Experience,Опыт работы,
YouTube Video URL,Ссылка на видео с YouTube,
YouTube Video will appear at the top of the lesson.,Видео YouTube появится в верхней части урока.,
Zoom Settings,Настройки Zoom,
