Cohort,Образовна група,
Cohort Join Request,Захтев за придруживањем образовној групи,
Cohort Mentor,Члан образовне групе,
Cohort Staff,Особље образовне групе,
Cohort Subgroup,Подгрупа образовне групе,
Cohort Web Page,Веб-страница образовне групе,
Collaboration Preference,Преференције за сарадњу,
College Name,Назив факултета,
Color,Боја,
Comments,Коментари,
Common keywords that will be used for all pages,Заједничке кључне речи које ће се користити за све странице,
Company,Компанија,
Company Details,Детаљи компаније,
Company Email Address,Имејл адреса компаније,
Company Logo,Лого компаније,
Company Name,Назив компаније,
Company Type,Врста компаније,
Company Website,Веб-сајт компаније,
Complete,Завршено,
Completed,Завршено,
Completion Certificate,Сертификат о завршетку,
Condition,Услов,
Confirmation Email Sent,Потврдни имејл је послат,
Confirmation Email Template,Шаблон имејла за потврду,
Contact Us,Контактирајте нас,
Contact Us Email,Имејл за контакт,
Contact Us URL,Контакт URL,
Content,Садржај,
Contract,Уговор,
Correct,Тачно,
Country,Држава,
Course,Обука,
Course Chapter,Поглавље обуке,
Course Count,Број обука,
Course Creator,Аутор обуке,
Course Evaluator,Особа за оцењивање обуке,
Course Instructor,Предавач на обуци,
Course Lesson,Лекција обуке,
Course Progress Summary,Сажетак о напретку обуке,
Course Settings,Подешавање обуке,
Course Title,Наслов обуке,
Courses,Обуке,
Cover Image,Насловна слика,
Currency,Валута,
Current Lesson,Тренутна лекција,
Custom HTML,Прилагођени HTML,
Custom Script (JavaScript),Прилагођена скрипта (JavaScript),
Custom Signup Content,Прилагођени садржај за пријаву,
Customisations,Прилагођавања,
Cyan,Цијан,
Dashboard,Контролна табла,
Date,Датум,
Day,Дан,
Default Currency,Подразумевана валута,
Degree Type,Врста дипломе,
Description,Опис,
Disable Self Learning,Онемогући самостално учење,
Disable Signup,Онемогући регистрацију,
Disabled,Онемогућено,
Discussions,Дискусија,
Document,Документ,
Dream Companies,Пожељне компаније,
Duration,Трајање,
Duration (in minutes),Трајање (у минутима),
E-Mail,Имејл,
E-mail,Имејл,
Education,Образовање,
Education Detail,Детаљи образовања,
Education Details,Детаљи образовања,
Email Sent,Имејл послат,
Email Templates,Имејл шаблони,
Emails,Имејлови,
Enable,Омогући,
Enable Negative Marking,Омогући негативно оцењивање,
Enabled,Омогућено,
End Date,Датум завршетка,
End Date (or expected),Датум завршетка (или очекивани),
End Time,Време завршетка,
Enforce Course Order,Обавезно по редоследу обука,
Enrollments,Уписи,
Evaluation Details,Детаљи оцењивања,
Evaluation End Date,Датум завршетка оцењивања,
Evaluator,Особа за оцењивање,
Evaluator Name,Име особе за оцењивање,
Evaluator Schedule,Распоред особе за оцењивање,
Event,Догађај,
Exercise,Вежба,
Exercise Latest Submission,Најновији рад на вежби,
Exercise Submission,Подношење вежбе,
Exercise Title,Наслов вежбе,
Expected Output,Очекивани излаз,
Expiration Date,Датум истека,
Expiry Date,Датум истека,
Explanation,Објашњење,
Explanation ,Објашњење ,
Fail,Неуспех,
Failed,Неуспешно,
Featured,Истакнуто,
Feedback,Повратна информација,
Field To Check,Поља за проверу,
Field of Major/Study,Област студија,
File Type,Врста фајла,
Freelance,Фриленс,
French (e.g. Distinction),Француски систем (нпр. Изузетно),
Friday,Петак,
From,Од,
From Date,Датум почетка,
Full Name,Име и презиме,
Full Time,Пуно радно време,
Function,Функција,
GSTIN,GSTIN,
General,Опште,
Github ID,GitHub ID,
Google Meet Link,Google Meet линк,
Grade,Оцена,
Grade Assignment,Оцена задатка,
Grade Type,Врста оцене,
Grant only once,Додели само једном,
Gray,Сива,
Green,Зелена,
Headline,Наслов,
Hide my Private Information from others,Сакриј моје приватне информације од других,
Highlighted Text,Истакнути текст,
Hints,Савети,
Host,Домаћин,
Hybrid,Хибридно,
I am currently working here,Тренутно радим овде,
I am looking for a job,Тренутно сам у потрази за послом,
Icon,Иконица,
Identify User Category,Одреди категорију корисника,
"If you set an amount here, then the USD equivalent setting will not get applied.","Уколико овде унесете износ, подешавање еквивалента у америчким доларима (USD) неће бити примењено.",
Image,Слика,
In Progress,У току,
Inactive,Неактиван,
Include In Preview,Укључи у преглед,
Incomplete,Непотпуно,
Incorrect,Нетачно,
Index,Индекс,
Index Label,Ознака индекса,
Industry,Индустрија,
Input,Улаз,
Institution Name,Назив институције,
Instructor,Предавач,
Instructor Content,Садржај предавача,
Instructor Notes,Белешке предавача,
Instructors,Предавачи,
Invite Code,Шифра позивнице,
Invite Only,Само за позване,
Is Correct,Тачно,
Is SCORM Chapter,SCORM поглавље,
Is SCORM Package,SCORM пакет,
Issue Date,Датум издавања,
Issued On,Издато,
Items in Sidebar,Ставке у бочној траци,
JavaScript,JavaScript,
Job,Посао,
Job Board Subtitle,Поднаслов табле огласа за посао,
Job Board Title,Наслов табле огласа за посао,
Job Opportunity,Прилика за посао,
Job Settings,Подешавање посла,
Job Title,Назив радног места,
Jobs,Послови,
Join URL,URL за придруживање,
Joined At,Приступ у,
Keyboard Shortcuts,Пречице на тастатури,
LMS,LMS,
LMS Assessment,LMS процена,
LMS Assignment,LMS задатак,
LMS Assignment Submission,LMS подношење задатка,
LMS Badge,LMS беџ,
LMS Badge Assignment,LMS додела беџа,
LMS Batch,LMS група,
LMS Batch Enrollment,LMS упис у групу,
LMS Batch Feedback,LMS повратна информација групе,
LMS Batch Old,LMS стара група,
LMS Batch Timetable,LMS распоред наставе групе,
LMS Category,LMS категорија,
LMS Certificate,LMS сертификат,
LMS Certificate Evaluation,LMS оцењивање сертификата,
LMS Certificate Request,LMS захтев за сертификатом,
LMS Course,LMS обука,
LMS Course Interest,LMS интересовање за обуку,
LMS Course Mentor Mapping,LMS повезивање ментора на обуку,
LMS Course Progress,LMS напредак на обуци,
LMS Course Review,LMS рецензија обуке,
LMS Enrollment,LMS упис,
LMS Exercise,LMS вежба,
LMS Job Application,LMS пријава за посао,
LMS Lesson Note,LMS белешка лекције,
LMS Live Class,LMS онлајн предавање,
LMS Live Class Participant,LMS учесник онлајн предавања,
LMS Mentor Request,LMS захтев за ментора,
LMS Option,LMS опција,
LMS Payment,LMS уплата,
LMS Program,LMS програм,
LMS Program Course,LMS програм обуке,
LMS Program Member,LMS члан програма,
LMS Programming Exercise,LMS вежба програмирања,
LMS Programming Exercise Submission,LMS поднесак вежбе програмирања,
LMS Question,LMS питање,
LMS Quiz,LMS квиз,
LMS Quiz Question,LMS питање у квизу,
LMS Quiz Result,LMS резултати квиза,
LMS Quiz Submission,LMS подношење квиза,
LMS Settings,LMS подешавања,
LMS Sidebar Item,LMS ставка бочне траке,
LMS Source,LMS извор,
LMS Student,LMS студент,
LMS Test Case,LMS тест пример,
LMS Test Case Submission,LMS поднесак тест примера,
LMS Timetable Legend,LMS легенда распореда наставе,
LMS Timetable Template,LMS шаблон распореда наставе,
LMS Video Watch Duration,Трајање гледања LMS видео-снимка,
LMS Zoom Settings,LMS Zoom подешавања,
Label,Ознака,
Language,Језик,
Latest Submission,Последњи поднесак,
Launch File,Покрени фајл,
Left At,Напуштено у,
Lesson,Лекција,
Lesson Reference,Референца лекције,
Lesson Title,Наслов лекције,
Lessons,Лекције,
"Letter Grade (e.g. A, B-)","Словна оцена (нпр. А, Б-)",
Limit Questions To,Ограничи питања на,
LinkedIn ID,LinkedIn ИД,
Live,Активно,
Live Class,Онлајн предавање,
LiveCode URL,LiveCode URL,
Local,Локално,
Location,Локација,
Location Preference,Преференција локације,
Make LMS the default home,Постави LMS као подразумевану почетну страницу,
Manager,Менаџер,
Manifest File,Манифест фајл,
Marks,Поени,
Marks To Cut,Поени за одузимање,
Marks out of,Поени од укупно,
Max Attempts,Максималан број покушаја,
Medium,Средство,
Medium ID,ИД средства,
Meeting ID,ИД састанка,
Member,Члан,
Member Cohort,Члан образовне групе,
Member Count,Број чланова,
Member Email,Имејл члана,
Member Image,Слика члана,
Member Name,Име члана,
Member Subgroup,Подгрупа члана,
Member Type,Врста члана,
Member Username,Корисничко име члана,
Membership,Чланство,
Mentor,Ментор,
Mentor Name,Име ментора,
Mentor Request,Захтев за ментора,
Mentor Request Creation Template,Шаблон за креирање захтева за ментора,
Mentor Request Status Update Template,Шаблон за ажурирање статуса захтева за ментора,
Meta Description,Мета опис,
Meta Image,Мета слика,
Meta Keywords,Мета кључне речи,
Milestone,Кључна тачка,
Moderator,Модератор,
Monday,Понедељак,
Multiple Correct Answers,Више тачних одговора,
My Settings,Moja podešavanja,
New,Нови,
No Recording,Нема снимка,
Not Applicable,Није примењиво,
Not Graded,Није оцењено,
Note,Белешка,
Notifications,Обавештења,
OAuth Client ID,OAuth ID клијента,
Offline,Уживо,
On-site,На локацији,
Online,Онлајн,
Open,Отворено,
Open Ended,Отворено питање,
Option,Опција,
Option 1,Опција 1,
Option 2,Опција 2,
Option 3,Опција 3,
Option 4,Опција 4,
Orange,Наранџаста,
Order ID,ИД наруџбине,
Organization,Организација,
Output,Резултат,
PAN,PAN,
PDF,PDF,
Pages,Странице,
Paid Batch,Плаћена група,
Paid Certificate,Плаћени сертификат,
Paid Course,Плаћена обука,
Part Time,Непуно време,
Partially Complete,Делимично завршено,
Pass,Положено,
Passed,Задовољава,
Passing Percentage,Минимални проценат за пролаз,
Password,Лозинка,
Payment,Плаћање,
Payment Country,Држава плаћања,
Payment Details,Детаљи плаћања,
Payment Gateway,Платни портал,
Payment ID,ИД плаћања,
Payment Received,Плаћање примљено,
Payment Reminder Template,Шаблон за подсетник за плаћање,
Payment Settings,Подешавање плаћања,
Payment for Certificate,Плаћање за сертификат,
Payment for Document,Плаћање за документ,
Payment for Document Type,Плаћање за врсту документа,
Payments app is not installed,Апликација за обраду плаћања није инсталирана,
Pending,На чекању,
Percentage,Проценат,
Percentage (e.g. 70%),Проценат (нпр. 70%),
Persona Captured,Забележен кориснички профил,
Pink,Розе,
Point of Score (e.g. 70),Нумерички приказ оцене (нпр. 70),
Possible Answer 1,Могући одговор 1,
Possible Answer 2,Могући одговор 2,
Possible Answer 3,Могући одговор 3,
Possible Answer 4,Могући одговор 4,
Preferred Function,Пожељна функција,
Preferred Functions,Пожељне функције,
Preferred Industries,Пожељне индустрије,
Preferred Industry,Пожељна индустрија,
Preferred Location,Пожељна локација,
Prevent Skipping Videos,Спречи прескакање видео-снимака,
Preview Image,Преглед слике,
Pricing,Цене,
Pricing and Certification,Ценовник и сертификација,
Primary Countries,Примарне државе,
Primary Subgroup,Примарна подгрупа,
Private,Приватно,
Private Information includes your Grade and Work Environment Preferences,Приватне информације укључују Вашу оцену и жеље везане за радно окружење,
Problem Statement,Опис проблема,
Profession,Занимање,
Program Courses,Обуке у програму,
Program Members,Чланови програма,
Programming Exercises,Вежбе програмирања,
Progress,Напредак,
Public,Јавни,
Publish on Participant Page,Објави на страници учесника,
Published,Објављено,
Published On,Објављено на,
Purchased Certificate,Купљени сертификат,
Purple,Љубичасто,
Python,Python,
Question,Питање,
Question Detail,Детаљи питања,
Question Name,Назив питања,
Questions,Питања,
Quiz,Квиз,
Quiz ID,ИД квиза,
Quiz Title,Наслов квиза,
Quiz will appear at the bottom of the lesson.,Квиз ће бити приказиван на дну лекције.,
Rating,Оцена,
Ready,Спремно,
Red,Црвено,
Reference DocName,Назив референтног документа,
Reference DocType,DocType референца,
Reference Document Type,Врста референтног документа,
Rejected,Одбијено,
Related Courses,Сродне обуке,
Reload,Učitaj ponovo,
Remote,На даљину,
Required Role,Неопходна улога,
Restricted,Ограничено,
Result,Резултат,
Resume,CV,
Review,Преглед,
Reviewed By,Прегледао,
Role,Улога,
Role Preference,Пожељна улога,
Route,Путања,
SCORM,SCORM,
SCORM Content,SCORM садржај,
SCORM Package,SCORM пакет,
SCORM Package Path,SCORM путања пакета,
SEO,SEO,
Saturday,Субота,
Schedule,Распоред,
Scheduled Flow,Планирани ток,
Scope,Опсег,
Score,Оцена,
Score Out Of,Резултат од,
Seat Count,Број места,
Send calendar invite for evaluations,Пошаљи календарску позивницу за оцењивање,
Session Defaults,Задане поставке сесије,
Sessions On Days,Сесије по данима,
Short Introduction,Кратак увод,
Show Answer,Прикажи одговор,
Show Answers,Прикажи одговоре,
Show Submission History,Прикажи историју поднесака,
Show Tab in Batch,Прикажи картицу у групи,
Show USD Equivalent,Прикажи еквивалент америчког долара (USD),
Show day view in timetable,Прикажи дневни приказ у распореду наставе,
Show live class,Прикажи онлајн предавања,
Shuffle Questions,Промешај питања,
Sidebar,Бочна трака,
Sidebar Items,Ставке бочне траке,
Signup Settings,Подешавање регистрације,
Skill,Вештина,
Skill Details,Детаљи вештине,
Skill Name,Назив вештине,
Skills,Вештине,
Slug,Slug,
Solution,Решење,
Source,Извор,
Staff,Особље,
Stage,Фаза,
Start Date,Датум почетка,
Start Time,Време почетка,
Start URL,Почетни URL,
Statistics,Статистика,
Status,Статус,
Student,Студент,
Students,Студенти,
Students will be enrolled in a paid batch once they complete the payment,Студенти ће бити уписани у плаћену групу након што изврше уплату,
Subgroup,Подгрупа,
Summary,Резиме,
Sunday,Недеља,
System Manager,Систем менаџер,
Tags,Ознаке,
Teal,Тиркизна,
Template,Шаблон,
Test Cases,Тест примери,
Test Results,Резултати теста,
Tests,Тестови,
Text,Текст,
These customisations will work on the main batch page.,Ова прилагођавања ће радити на главној страници групе.,
This certificate does no expire,Овај сертификат нема рок трајања,
This description will be shown on lists and pages without meta description,Овај опис ће се приказивати на листама и страницама које немају мета опис,
This image will be shown on lists and pages that don't have an image by default,Ова слика ће се приказивати на листама и страницама које немају подразумевану слику,
Thursday,Четвртак,
Time,Време,
Time Preference,Временска преференција,
Timetable,Распоред наставе,
Timetable Legends,Легенде распореда наставе,
Timetable Template,Шаблон распореда наставе,
Timezone,Временска зона,
Title,Наслов,
To,За,
To Date,Датум завршетка,
Total Marks,Укупан број поена,
Tuesday,Уторак,
Type,Врста,
"UK Grading  (e.g. 1st, 2:2)","UK систем оцењивања  (нпр. први, 2:2)",
URL,URL,
UUID,UUID,
Unavailability,Недоступност,
Under Review,Преглед у току,
Unlisted,Није на листи,
Unsplash Access Key,Unsplash приступни кључ,
Upcoming,Предстојеће,
User,Корисник,
User Category,Категорија корисника,
User Field,Корисничко поље,
User Image,Слика корисника,
User Input,Кориснички унос,
User Skill,Вештина корисника,
Username,Корисничко име,
Users Response,Одговор корисника,
Value,Вредност,
Value Change,Промена вредности,
Video Embed Link,Линк за уметање видео-снимка,
View Website,Pogledaj sajt,
Violet,Љубичаста,
Visibility,Видљивост,
Volunteering or Internship,Волонтирање или пракса,
Watch Time,Време гледања,
Web Page,Веб-страница,
Wednesday,Среда,
Withdrawn,Повучено,
Work Environment,Радно окружење,
Work Experience,Радно искуство,
Work Experience Details,Детаљи радног искуства,
Work Mode,Режим рада,
Yellow,Жута,
YouTube Video URL,YouTube видео URL,
YouTube Video will appear at the top of the lesson.,YouTube видео-снимак ће се приказати на врху лекције.,
Zoom Account,Zoom налог,
Zoom Settings,Zoom подешавање,
