Company Logo,Bolag Logotyp,
Company Name,Bolag Namn,
Company Type,Bolagstyp,
Company Website,Bolag Webbplats,
Complete,Klar,
Completed,Klar,
Completion Certificate,Kompletterande Certifikat,
Condition,Villkor,
Confirmation Email Sent,Bekräftelse E-post Skickad,
Confirmation Email Template,Bekräftelse E-post Mall,
Contact Us,Kontakta Oss,
Contact Us Email,Kontakta oss E-post,
Contact Us URL,Kontakta oss URL,
Content,Innehåll ,
Contract,Avtal,
Correct,Korrekt,
Country,Land,
Course,Utbildning,
Course Chapter,Kurs Kapitel,
Course Count,Antal Kurser,
Course Creator,Kurs Skapare,
Course Evaluator,Kurs Utvärderare,
Course Instructor,Kurslärare,
Course Lesson,Kurslektion,
Course Progress Summary,Kursframsteg Översikt,
Course Settings,Kursinställningar,
Course Title,Kurs Benämning,
Courses,Kurser,
Cover Image,Omslagsbild,
Currency,Valuta,
Current Lesson,Aktuell Lektion,
Custom HTML,Anpassad HTML,
Custom Script (JavaScript),Anpassad Skript (JavaScript),
Custom Signup Content,Anpassad Registrering Innehåll,
Customisations,Anpassningar,
Cyan,Cyan,
Dashboard,Översikt Panel,
Date,Datum,
Day,Dag,
Default Currency,Standard Valuta,
Degree Type,Examen Typ,
Description,Beskrivning,
Disable Self Learning,Inaktivera självlärande,
Disable Signup,Inaktivera Registrering,
Disabled,Inaktiverad,
Discussions,Diskussioner,
Document,Dokument,
Dream Companies,Drömbolag,
Duration,Varaktighet,
Duration (in minutes),Varaktighet (i minuter),
E-Mail,E-post,
E-mail,E-post,
Education,Utbildning,
Education Detail,Utbildning Detalj,
Education Details,Utbildning Detaljer,
Email Sent,E-post Skickad,
Email Templates,E-Post Mallar,
Emails,E-post ,
Enable,Aktivera,
Enable Negative Marking,Aktivera Negativ Betygsättning,
Enabled,Aktiverad,
End Date,Slut Datum,
End Date (or expected),Slutdatum (eller förväntat),
End Time,Slut Tid,
Enforce Course Order,Tvinga Kursordning,
Enrollments,Inskrivningar,
Evaluation Details,Utvärdering Detaljer,
Evaluation End Date,Utvärdering Slutdatum,
Evaluator,Utvärderare,
Evaluator Name,Utvärderarens Namn,
Evaluator Schedule,Utvärderare Schema,
Event,Händelse,
Exercise,Övning,
Exercise Latest Submission,Träna Senaste Inlämning,
Exercise Submission,Övning inlämning,
Exercise Title,Övning Benämning,
Expected Output,Förväntad Utdata,
Expiration Date,Utgång Datum,
Expiry Date,Utgång Datum,
Explanation,Förklaring,
Explanation ,Förklaring ,
Fail,Misslyckad ,
Failed,Misslyckad,
Featured,Utvald,
Feedback,Återkoppling,
Field To Check,Fält att Kontrollera,
Field of Major/Study,Huvudämne/Studieinriktning,
File Type,Fil Typ,
Frappe Support,Frappe Support,
Freelance,Frilansare,
French (e.g. Distinction),Franska (t.ex. Distinktion),
Friday,Fredag,
From,Från,
From Date,Från Datum,
Full Name,Fullständig Namn,
Full Time,Heltid,
Function,Funktion,
GSTIN,GSTIN,
General,Allmän,
Github ID,Github ID,
Google Meet Link,Google Meet Länk,
Grade,Betyg,
Grade Assignment,Betyg Tilldelning,
Grade Type,Betyg Typ,
Grant only once,Bevilja endast en gång,
Gray,grå,
Green,Grön,
Headline,Huvudrubrik,
Hide my Private Information from others,Dölj min privata information från andra,
Highlighted Text,Markerad Text,
Hints,Tips,
Host,Värd,
Hybrid,Hybrid,
I am currently working here,Jag arbetar för närvarande här,
I am looking for a job,Jag söker jobb,
Icon,Ikon,
Identify User Category,Identifiera Användarkategori,
"If you set an amount here, then the USD equivalent setting will not get applied.",Om du anger belopp här kommer motsvarande USD inställning inte att tillämpas.,
Image,Bild,
In Progress,Pågående,
Inactive,Inaktiv,
Include In Preview,Inkludera i Förhandsgranskning,
Incomplete,Ej komplett,
Incorrect,Inkorrekt,
Index,Index,
Index Label,Index Etikett,
Industry,Industri,
Input,Indata,
Institution Name,Institution Namn,
Instructor,Lärare,
Instructor Content,Lärares Innehåll,
Instructor Notes,Lärare Anteckningar,
Instructors,Lärare,
Invite Code,Inbjudningskod,
Invite Only,Endast inbjudan,
Is Correct,Är korrekt,
Is SCORM Chapter,Är SCORM Kapitel,
Is SCORM Package,Är SCORM App,
Issue Date,Utfärdande Datum,
Issued On,Utfärdad,
Items in Sidebar,Artiklar i Sidofält,
JavaScript,JavaScript,
Job,Jobb,
Job Board Subtitle,Jobb Styrelse Underbenämning,
Job Board Title,Jobb Styrelse Benämning,
Job Opportunity,Jobb Möjlighet,
Job Settings,Jobb Inställningar,
Job Title,Jobb Benämning,
Jobs,Jobb,
Join URL,Gå med URL,
Joined At,Ansluten,
Keyboard Shortcuts,Kort Kommando,
LMS,LMS,
LMS Assessment,Bedömning,
LMS Assignment,Tilldelning,
LMS Assignment Submission,Tilldelning Godkännande,
LMS Badge,Emblem,
LMS Badge Assignment,Emblem Tilldelning,
LMS Batch,Grupp,
LMS Batch Enrollment,Grupp Registrering,
LMS Batch Feedback,Grupp Återkoppling,
LMS Batch Old,Gammal Grupp,
LMS Batch Timetable,Grupp Tidtabell,
LMS Category,Kategori,
LMS Certificate,Certifikat,
LMS Certificate Evaluation,Certifikat Utvärdering,
LMS Certificate Request,Certifikat Begäran,
LMS Course,Kurs,
LMS Course Interest,Kurs Intresse,
LMS Course Mentor Mapping,LMS Kurs Mentor Tilldelning,
LMS Course Progress,Kurs Framsteg,
LMS Course Review,LMS Kurs Granskning,
LMS Enrollment,Inskrivning,
LMS Exercise,Övning,
LMS Job Application,Jobb Ansökan,
LMS Lesson Note,Lektionsanteckning,
LMS Live Class,Live Klass,
LMS Live Class Participant,Deltagare i Live Lektion,
LMS Mentor Request,Mentor Begäran,
LMS Option,Alternativ,
LMS Payment,Betalning,
LMS Program,Program,
LMS Program Course,Program Kurs,
LMS Program Member,Program Medlem,
LMS Programming Exercise,Programmeringsövning,
LMS Programming Exercise Submission,Programmeringsövning Inlämning,
LMS Question,Fråga,
LMS Quiz,Frågesport,
LMS Quiz Question,Frågesport Fråga,
LMS Quiz Result,Frågesport Resultat,
LMS Quiz Submission,Frågesport Inlämning,
LMS Settings,Inställningar,
LMS Sidebar Item,Sidofält Post,
LMS Source,Källa,
LMS Student,Student,
LMS Test Case,Testfall,
LMS Test Case Submission,Testfall Inlämning,
LMS Timetable Legend,Tidtabell Legend,
LMS Timetable Template,Tidtabell Mall,
LMS Video Watch Duration,Videovisningstid,
LMS Zoom Settings,Zoom Inställningar,
Label,Etikett,
Language,Språk,
Latest Submission,Senaste Inlämning,
Launch File,Startfil,
Left At,Lämnade,
Lesson,Lektion,
Lesson Reference,Lektion Referens,
Lesson Title,Lektion Benämning,
Lessons,Lektioner,
"Letter Grade (e.g. A, B-)","Bokstavsbetyg (t.ex. A, B-)",
Limit Questions To,Begränsa frågor till,
LinkedIn ID,LinkedIn ID,
Live,Live,
Live Class,Live Klass,
LiveCode URL,LiveCode URL,
Local,Lokal,
Location,Plats,
Location Preference,Platspreferens,
Log out,Logga Ut,
Make LMS the default home,LMS som Standard Sida,
Manager,Ansvarig,
Manifest File,Manifestfil,
Marks,Märken,
Marks To Cut,Markera att klippa,
Marks out of,Poäng utav,
Max Attempts,Maximalt antal försök,
Medium,Medium,
Medium ID,Medium ID,
Meeting ID,Mötes ID,
Member,Medlem,
Member Cohort,Medlem Kohort,
Member Count,Antal Medlemmar,
Member Email,Medlem E-post,
Member Image,Medlemsbild,
Member Name,Medlems Namn,
Member Subgroup,Medlem Undergrupp,
Member Type,Medlem Typ,
Member Username,Medlem Användarnamn,
Membership,Medlemskap,
Mentor,Mentor,
Mentor Name,Mentor Namn,
Mentor Request,Mentor Begäran,
Mentor Request Creation Template,Mentor Begäran Skapande Mall,
Mentor Request Status Update Template,Mentor Begäran Status Uppdatering Mall,
Meta Description,Meta Beskrivning,
Meta Image,Meta Bild,
Meta Keywords,Meta Nyckelord,
Milestone,Milstolpe,
Moderator,Moderator,
Monday,Måndag,
Multiple Correct Answers,Flera korrekta svar,
My Profile,Min Profil,
My Settings,Mina Inställningar,
New,Ny,
No Recording,Ingen Inspelning,
Not Applicable,Ej Tillämpningbar,
Not Graded,Ej Betygsatt,
Note,Anteckning,
Notifications,Aviseringar,
OAuth Client ID,OAuth Klient ID,
Offline,Frånkopplad,
On-site,På plats,
Online,Uppkopplad,
Open,Öppen,
Open Ended,Öppen Avslutad,
Option,Alternativ,
Option 1,Alternativ 1,
Option 2,Alternativ 2,
Option 3,Alternativ 3,
Option 4,Alternativ 4,
Orange,Orange,
Order ID,Order ID,
Organization,Organisation,
Output,Utmatning,
PAN,PAN,
PDF,PDF,
Pages,Sidor,
Paid Batch,Betald Parti,
Paid Certificate,Betalt Certifikat,
Paid Course,Betald Kurs,
Part Time,Deltid,
Partially Complete,Delvis Klar,
Pass,Godkänd,
Passed,Godkänd,
Passing Percentage,Passerande Procent,
Password,Lösenord,
Payment,Betalning,
Payment Country,Betalning Land,
Payment Details,Betalningsdetaljer,
Payment Gateway,Betalning Typ,
Payment ID,Betalning ID,
Payment Received,Betalning Mottagen,
Payment Reminder Template,Betalningspåminnelse Mall,
Payment Settings,Betalning Inställningar,
Payment for Certificate,Betalning för Certifikat,
Payment for Document,Betalning för Dokument,
Payment for Document Type,Betalning för DocType Typ,
Payments app is not installed,Betalning App är inte installerad,
Pending,Pågående,
Percentage,Procentuell,
Percentage (e.g. 70%),Procent (t.ex. 70%),
Persona Captured,Persona Fångad,
Pink,Rosa,
Point of Score (e.g. 70),Poäng (t.ex. 70),
Possible Answer 1,Möjligt svar 1,
Possible Answer 2,Möjligt svar 2,
Possible Answer 3,Möjligt svar 3,
Possible Answer 4,Möjligt svar 4,
Preferred Function,Föredragen Funktion,
Preferred Functions,Föredragna Funktioner,
Preferred Industries,Föredragna Branscher,
Preferred Industry,Föredragen Bransch,
Preferred Location,Föredragen Plats,
Prevent Skipping Videos,Förhindra att videor hoppas över,
Preview Image,Förhandsgranska Bild,
Pricing,Prissättning,
Pricing and Certification,Prissättning och Certifiering,
Primary Countries,Primära Länder,
Primary Subgroup,Primär Undergrupp,
Private,Privat,
Private Information includes your Grade and Work Environment Preferences,Privat information inkluderar dina betyg och arbetsmiljöpreferenser,
Problem Statement,Problembeskrivning,
Profession,Yrke,
Program Courses,Program Kurser,
Program Members,Program Medlemmar,
Programming Exercises,Programmeringsövningar,
Progress,Framsteg,
Public,Allmän,
Publish on Participant Page,Publicera på deltagarsidan,
Published,Publicerad,
Published On,Publicerad,
Purchased Certificate,Förvärvad Certifikat,
Purple,Lila,
Python,Python,
Question,Fråga,
Question Detail,Fråga Detalj,
Question Name,Fråga Namn,
Questions,Frågor,
Quiz,Frågesport,
Quiz ID,Frågesport ID,
Quiz Title,Frågesport Benämning,
Quiz will appear at the bottom of the lesson.,Frågesport kommer att visas längst ner i lektionen.,
Rating,Bedömning,
Ready,Klart,
Red,Röd,
Reference DocName,Referens Dokument Namn,
Reference DocType,Referens DocType,
Reference Document Type,Referens Dokument Typ,
Rejected,Avvisad,
Related Courses,Relaterade Kurser,
Reload,Ladda om,
Remote,Fjärr,
Required Role,Erfordrad Roll,
Restricted,Begränsad,
Result,Resultat,
Resume,Återuppta,
Review,Recension,
Reviewed By,Granskats av,
Role,Roll,
Role Preference,Rollpreferens,
Route,Sökväg,
SCORM,SCORM,
SCORM Content,SCORM Innehåll,
SCORM Package,SCORM App,
SCORM Package Path,SCORM App Sökväg,
SEO,SEO,
Saturday,Lördag,
Schedule,Schema,
Scheduled Flow,Schemalagt Flöde,
Scope,Omfatning,
Score,Resultat,
Score Out Of,Resultat av,
Seat Count,Antal Platser,
Send calendar invite for evaluations,Skicka kalenderinbjudan för utvärderingar,
Session Defaults,Session Inställningar,
Sessions On Days,Sessioner på dagar,
Short Introduction,Kort Introduktion,
Show Answer,Visa Svar,
Show Answers,Visa Svar,
Show Submission History,Visa inlämningshistorik,
Show Tab in Batch,Visa flik i Grupp,
Show USD Equivalent,Visa USD ekvivalent,
Show day view in timetable,Visa dagsvy i Tidtabell,
Show live class,Visa live klass,
Shuffle Questions,Blanda frågor,
Sidebar,Sidofält,
Sidebar Items,Sidofält Element,
Signup Settings,Registrering Inställningar,
Skill,Färdighet,
Skill Details,Kompetens Detaljer,
Skill Name,Färdighet Namn,
Skills,Färdigheter,
Slug,Slug,
Solution,Lösning,
Source,Från,
Staff,Personal,
Stage,Fas,
Start Date,Start Datum,
Start Time,Start Tid,
Start URL,Start URL,
Statistics,Statistik,
Status,Status,
Student,Studerande,
Students,Studenter,
Students will be enrolled in a paid batch once they complete the payment,Studenter kommer att registreras i betald grupp när de slutför betalning,
Subgroup,Undergrupp,
Summary,Översikt,
Sunday,Söndag,
System Manager,System Ansvarig,
Tags,Taggar,
Teal,Turkos,
Template,Mall,
Test Cases,Testfall,
Test Results,Test Resultat,
Tests,Tester,
Text,Text,
These customisations will work on the main batch page.,Dessa anpassningar kommer att fungera på huvudgrupp sida.,
This certificate does no expire,Detta certifikat upphör inte att gälla,
This description will be shown on lists and pages without meta description,Denna beskrivning kommer att visas på listor och sidor utan metabeskrivning,
This image will be shown on lists and pages that don't have an image by default,Denna bild kommer att visas på listor och sidor som inte har en bild som standard,
Thursday,Torsdag,
Time,Tid,
Time Preference,Tidspreferens,
Timetable,Tidtabell,
Timetable Legends,Tidtabell Förklaring,
Timetable Template,Tidtabell Mall,
Timezone,Tidszon,
Title,Benämning,
To,Till,
To Date,Till Datum,
Toggle Full Width,Växla Full Bredd,
Toggle Theme,Växla Tema,
Total Marks,Totalt antal markeringar,
Tuesday,Tisdag,
Type,Typ,
"UK Grading  (e.g. 1st, 2:2)","UK Betyg (t.ex. 1:a, 2:2)",
URL,URL,
UUID,UUID,
Unavailability,Otillgänglighet,
Under Review,Under Recension,
Unlisted,Ej Listad,
Unsplash Access Key,Unsplash Access Nyckel,
Upcoming,Kommande,
User,Användare,
User Category,Användarkategori,
User Field,Användare Fält,
User Image,Användare Bild,
User Input,Användarinmatning,
User Skill,Användarkompetens,
Username,Användarnamn,
Users Response,Användarens svar,
Value,Värde,
Value Change,Värde Förändring,
Video Embed Link,Videoinbäddning Länk,
View Website,Visa Webbplats,
Violet,Violett,
Visibility,Synlighet,
Volunteering or Internship,Volontärarbete eller Praktik,
Watch Time,Visningstid,
Web Page,Webbsida,
Wednesday,Onsdag,
Withdrawn,Återkallad,
Work Environment,Arbetsmiljö,
Work Experience,Arbetsliv Erfarenhet,
Work Experience Details,Arbetsliv Erfarenhet Detaljer,
Work Mode,Arbetsläge,
Yellow,Gul,
YouTube Video URL,YouTube Video URL,
YouTube Video will appear at the top of the lesson.,YouTube Video visas överst i lektion.,
Zoom Account,Zoom Konto,
Zoom Settings,Zoom Inställningar,
