Location Preference,crwdns150120:0crwdne150120:0,
Log out,crwdns119460:0crwdne119460:0,
Make LMS the default home,crwdns150126:0crwdne150126:0,
Manager,crwdns150134:0crwdne150134:0,
Manifest File,crwdns151640:0crwdne151640:0,
Marks,crwdns150144:0crwdne150144:0,
Marks To Cut,crwdns155820:0crwdne155820:0,
Marks out of,crwdns150148:0crwdne150148:0,
Max Attempts,crwdns150150:0crwdne150150:0,
Medium,crwdns150154:0crwdne150154:0,
Medium ID,crwdns150156:0crwdne150156:0,
Meeting ID,crwdns155254:0crwdne155254:0,
Member,crwdns150160:0crwdne150160:0,
Member Cohort,crwdns150162:0crwdne150162:0,
Member Count,crwdns158514:0crwdne158514:0,
Member Email,crwdns150164:0crwdne150164:0,
Member Image,crwdns152280:0crwdne152280:0,
Member Name,crwdns150166:0crwdne150166:0,
Member Subgroup,crwdns150168:0crwdne150168:0,
Member Type,crwdns150170:0crwdne150170:0,
Member Username,crwdns152442:0crwdne152442:0,
Membership,crwdns150174:0crwdne150174:0,
Mentor,crwdns150178:0crwdne150178:0,
Mentor Name,crwdns150180:0crwdne150180:0,
Mentor Request,crwdns150182:0crwdne150182:0,
Mentor Request Creation Template,crwdns150184:0crwdne150184:0,
Mentor Request Status Update Template,crwdns150186:0crwdne150186:0,
Meta Description,crwdns154526:0crwdne154526:0,
Meta Image,crwdns150190:0crwdne150190:0,
Meta Keywords,crwdns154704:0crwdne154704:0,
Milestone,crwdns150192:0crwdne150192:0,
Moderator,crwdns150196:0crwdne150196:0,
Monday,crwdns150204:0crwdne150204:0,
Multiple Correct Answers,crwdns150208:0crwdne150208:0,
My Profile,crwdns120052:0crwdne120052:0,
My Settings,crwdns120054:0crwdne120054:0,
New,crwdns150214:0crwdne150214:0,
No Recording,crwdns150246:0crwdne150246:0,
Not Applicable,crwdns150278:0crwdne150278:0,
Not Graded,crwdns150284:0crwdne150284:0,
Note,crwdns157426:0crwdne157426:0,
Notifications,crwdns150292:0crwdne150292:0,
OAuth Client ID,crwdns150296:0crwdne150296:0,
Offline,crwdns150300:0crwdne150300:0,
On-site,crwdns159764:0crwdne159764:0,
Online,crwdns150306:0crwdne150306:0,
Open,crwdns150312:0crwdne150312:0,
Open Ended,crwdns150318:0crwdne150318:0,
Option,crwdns150322:0crwdne150322:0,
Option 1,crwdns150324:0crwdne150324:0,
Option 2,crwdns150326:0crwdne150326:0,
Option 3,crwdns150328:0crwdne150328:0,
Option 4,crwdns150330:0crwdne150330:0,
Orange,crwdns157168:0crwdne157168:0,
Order ID,crwdns150332:0crwdne150332:0,
Organization,crwdns150338:0crwdne150338:0,
Output,crwdns155734:0crwdne155734:0,
PAN,crwdns150346:0crwdne150346:0,
PDF,crwdns150348:0crwdne150348:0,
Pages,crwdns150350:0crwdne150350:0,
Paid Batch,crwdns150352:0crwdne150352:0,
Paid Certificate,crwdns152607:0crwdne152607:0,
Paid Course,crwdns150354:0crwdne150354:0,
Part Time,crwdns150358:0crwdne150358:0,
Partially Complete,crwdns150360:0crwdne150360:0,
Pass,crwdns150362:0crwdne150362:0,
Passed,crwdns155736:0crwdne155736:0,
Passing Percentage,crwdns150364:0crwdne150364:0,
Password,crwdns150366:0crwdne150366:0,
Payment,crwdns150368:0crwdne150368:0,
Payment Country,crwdns150370:0crwdne150370:0,
Payment Details,crwdns150372:0crwdne150372:0,
Payment Gateway,crwdns150374:0crwdne150374:0,
Payment ID,crwdns150376:0crwdne150376:0,
Payment Received,crwdns150378:0crwdne150378:0,
Payment Reminder Template,crwdns152446:0crwdne152446:0,
Payment Settings,crwdns150380:0crwdne150380:0,
Payment for Certificate,crwdns152613:0crwdne152613:0,
Payment for Document,crwdns150382:0crwdne150382:0,
Payment for Document Type,crwdns150384:0crwdne150384:0,
Payments app is not installed,crwdns150388:0crwdne150388:0,
Pending,crwdns150390:0crwdne150390:0,
Percentage,crwdns150392:0crwdne150392:0,
Percentage (e.g. 70%),crwdns150394:0crwdne150394:0,
Persona Captured,crwdns154706:0crwdne154706:0,
Pink,crwdns157170:0crwdne157170:0,
Point of Score (e.g. 70),crwdns150436:0crwdne150436:0,
Possible Answer 1,crwdns150440:0crwdne150440:0,
Possible Answer 2,crwdns150442:0crwdne150442:0,
Possible Answer 3,crwdns150444:0crwdne150444:0,
Possible Answer 4,crwdns150446:0crwdne150446:0,
Preferred Function,crwdns150454:0crwdne150454:0,
Preferred Functions,crwdns150456:0crwdne150456:0,
Preferred Industries,crwdns150458:0crwdne150458:0,
Preferred Industry,crwdns150460:0crwdne150460:0,
Preferred Location,crwdns150462:0crwdne150462:0,
Prevent Skipping Videos,crwdns155828:0crwdne155828:0,
Preview Image,crwdns150464:0crwdne150464:0,
Pricing,crwdns150470:0crwdne150470:0,
Pricing and Certification,crwdns152617:0crwdne152617:0,
Primary Countries,crwdns150472:0crwdne150472:0,
Primary Subgroup,crwdns150474:0crwdne150474:0,
Private,crwdns150478:0crwdne150478:0,
Private Information includes your Grade and Work Environment Preferences,crwdns150480:0crwdne150480:0,
Problem Statement,crwdns155740:0crwdne155740:0,
Profession,crwdns150484:0crwdne150484:0,
Program Courses,crwdns151790:0crwdne151790:0,
Program Members,crwdns151794:0crwdne151794:0,
Programming Exercises,crwdns155754:0crwdne155754:0,
Progress,crwdns150488:0crwdne150488:0,
Public,crwdns150492:0crwdne150492:0,
Publish on Participant Page,crwdns150494:0crwdne150494:0,
Published,crwdns150496:0crwdne150496:0,
Published On,crwdns150500:0crwdne150500:0,
Purchased Certificate,crwdns152619:0crwdne152619:0,
Purple,crwdns157172:0crwdne157172:0,
Python,crwdns155756:0crwdne155756:0,
Question,crwdns150502:0crwdne150502:0,
Question Detail,crwdns150506:0crwdne150506:0,
Question Name,crwdns150508:0crwdne150508:0,
Questions,crwdns150518:0crwdne150518:0,
Quiz,crwdns150522:0crwdne150522:0,
Quiz ID,crwdns150524:0crwdne150524:0,
Quiz Title,crwdns150532:0crwdne150532:0,
Quiz will appear at the bottom of the lesson.,crwdns150540:0crwdne150540:0,
Rating,crwdns150544:0crwdne150544:0,
Ready,crwdns150550:0crwdne150550:0,
Red,crwdns157174:0crwdne157174:0,
Reference DocName,crwdns150552:0crwdne150552:0,
Reference DocType,crwdns150554:0crwdne150554:0,
Reference Document Type,crwdns150556:0crwdne150556:0,
Rejected,crwdns150566:0crwdne150566:0,
Related Courses,crwdns150568:0crwdne150568:0,
Reload,crwdns122270:0crwdne122270:0,
Remote,crwdns159774:0crwdne159774:0,
Required Role,crwdns150576:0crwdne150576:0,
Restricted,crwdns150578:0crwdne150578:0,
Result,crwdns150580:0crwdne150580:0,
Resume,crwdns150582:0crwdne150582:0,
Review,crwdns150584:0crwdne150584:0,
Reviewed By,crwdns150588:0crwdne150588:0,
Role,crwdns150592:0crwdne150592:0,
Role Preference,crwdns150594:0crwdne150594:0,
Route,crwdns150596:0crwdne150596:0,
SCORM,crwdns151648:0crwdne151648:0,
SCORM Content,crwdns159370:0crwdne159370:0,
SCORM Package,crwdns151650:0crwdne151650:0,
SCORM Package Path,crwdns151652:0crwdne151652:0,
SEO,crwdns154534:0crwdne154534:0,
Saturday,crwdns150610:0crwdne150610:0,
Schedule,crwdns150614:0crwdne150614:0,
Scheduled Flow,crwdns150618:0crwdne150618:0,
Scope,crwdns150620:0crwdne150620:0,
Score,crwdns150622:0crwdne150622:0,
Score Out Of,crwdns150624:0crwdne150624:0,
Seat Count,crwdns150630:0crwdne150630:0,
Send calendar invite for evaluations,crwdns150642:0crwdne150642:0,
Session Defaults,crwdns123422:0crwdne123422:0,
Sessions On Days,crwdns150644:0crwdne150644:0,
Short Introduction,crwdns150652:0crwdne150652:0,
Show Answer,crwdns150654:0crwdne150654:0,
Show Answers,crwdns150656:0crwdne150656:0,
Show Submission History,crwdns150658:0crwdne150658:0,
Show Tab in Batch,crwdns150660:0crwdne150660:0,
Show USD Equivalent,crwdns150662:0crwdne150662:0,
Show day view in timetable,crwdns150664:0crwdne150664:0,
Show live class,crwdns150666:0crwdne150666:0,
Shuffle Questions,crwdns150668:0crwdne150668:0,
Sidebar,crwdns150672:0crwdne150672:0,
Sidebar Items,crwdns150674:0crwdne150674:0,
Signup Settings,crwdns150682:0crwdne150682:0,
Skill,crwdns150686:0crwdne150686:0,
Skill Details,crwdns150688:0crwdne150688:0,
Skill Name,crwdns150690:0crwdne150690:0,
Skills,crwdns150692:0crwdne150692:0,
Slug,crwdns150700:0crwdne150700:0,
Solution,crwdns150704:0crwdne150704:0,
Source,crwdns150706:0crwdne150706:0,
Staff,crwdns150708:0crwdne150708:0,
Stage,crwdns150710:0crwdne150710:0,
Start Date,crwdns150714:0crwdne150714:0,
Start Time,crwdns150718:0crwdne150718:0,
Start URL,crwdns150724:0crwdne150724:0,
Statistics,crwdns150732:0crwdne150732:0,
Status,crwdns150734:0crwdne150734:0,
Student,crwdns150738:0crwdne150738:0,
Students,crwdns150748:0crwdne150748:0,
Students will be enrolled in a paid batch once they complete the payment,crwdns150752:0crwdne150752:0,
Subgroup,crwdns150754:0crwdne150754:0,
Summary,crwdns150770:0crwdne150770:0,
Sunday,crwdns150772:0crwdne150772:0,
System Manager,crwdns150774:0crwdne150774:0,
Tags,crwdns150776:0crwdne150776:0,
Teal,crwdns157180:0crwdne157180:0,
Template,crwdns150782:0crwdne150782:0,
Test Cases,crwdns155764:0crwdne155764:0,
Test Results,crwdns150788:0crwdne150788:0,
Tests,crwdns150790:0crwdne150790:0,
Text,crwdns150792:0crwdne150792:0,
These customisations will work on the main batch page.,crwdns150814:0crwdne150814:0,
This certificate does no expire,crwdns150818:0crwdne150818:0,
This description will be shown on lists and pages without meta description,crwdns154538:0crwdne154538:0,
This image will be shown on lists and pages that don't have an image by default,crwdns154714:0crwdne154714:0,
Thursday,crwdns150832:0crwdne150832:0,
Time,crwdns150834:0crwdne150834:0,
Time Preference,crwdns150836:0crwdne150836:0,
Timetable,crwdns150840:0crwdne150840:0,
Timetable Legends,crwdns150842:0crwdne150842:0,
Timetable Template,crwdns150844:0crwdne150844:0,
Timezone,crwdns150846:0crwdne150846:0,
Title,crwdns150850:0crwdne150850:0,
To,crwdns150852:0crwdne150852:0,
To Date,crwdns150854:0crwdne150854:0,
Toggle Full Width,crwdns124932:0crwdne124932:0,
Toggle Theme,crwdns124940:0crwdne124940:0,
Total Marks,crwdns150866:0crwdne150866:0,
Tuesday,crwdns150874:0crwdne150874:0,
Type,crwdns150878:0crwdne150878:0,
"UK Grading  (e.g. 1st, 2:2)",crwdns150882:0crwdne150882:0,
URL,crwdns150884:0crwdne150884:0,
UUID,crwdns155270:0crwdne155270:0,
Unavailability,crwdns150886:0crwdne150886:0,
Under Review,crwdns150890:0crwdne150890:0,
Unlisted,crwdns150892:0crwdne150892:0,
Unsplash Access Key,crwdns150896:0crwdne150896:0,
Upcoming,crwdns150900:0crwdne150900:0,
User,crwdns150914:0crwdne150914:0,
User Category,crwdns150916:0crwdne150916:0,
User Field,crwdns150918:0crwdne150918:0,
User Image,crwdns154479:0crwdne154479:0,
User Input,crwdns150920:0crwdne150920:0,
User Skill,crwdns150922:0crwdne150922:0,
Username,crwdns150926:0crwdne150926:0,
Users Response,crwdns150930:0crwdne150930:0,
Value,crwdns152298:0crwdne152298:0,
Value Change,crwdns150934:0crwdne150934:0,
Video Embed Link,crwdns150936:0crwdne150936:0,
View Website,crwdns125722:0crwdne125722:0,
Violet,crwdns157182:0crwdne157182:0,
Visibility,crwdns150942:0crwdne150942:0,
Volunteering or Internship,crwdns150948:0crwdne150948:0,
Watch Time,crwdns155846:0crwdne155846:0,
Web Page,crwdns150952:0crwdne150952:0,
Wednesday,crwdns150954:0crwdne150954:0,
Withdrawn,crwdns150964:0crwdne150964:0,
Work Environment,crwdns150966:0crwdne150966:0,
Work Experience,crwdns150968:0crwdne150968:0,
Work Experience Details,crwdns150970:0crwdne150970:0,
Work Mode,crwdns159780:0crwdne159780:0,
Yellow,crwdns157184:0crwdne157184:0,
YouTube Video URL,crwdns151030:0crwdne151030:0,
YouTube Video will appear at the top of the lesson.,crwdns151032:0crwdne151032:0,
Zoom Account,crwdns155272:0crwdne155272:0,
Zoom Settings,crwdns151050:0crwdne151050:0,
