Closed,Zatvoreno,
Cloud,Cloud,
Code,Kod,
Cohort,Grupa,
Cohort Join Request,Zahtjev za pridruživanje Grupi,
Cohort Mentor,Mentor Grupe,
Cohort Staff,Osoblje Grupe,
Cohort Subgroup,Podgrupa Grupe,
Cohort Web Page,Web stranica Grupe,
Collaboration Preference,Preference Saradnje,
College Name,Ime Koledža,
Color,Boja,
Comments,Komentari,
Common keywords that will be used for all pages,Uobičajene ključne riječi koje će se koristiti za sve stranice,
Company,Kompanija,
Company Details,Detalji Kompanije,
Company Email Address,Adresa e-pošte Kompanije,
Company Logo,Logo Kompanije,
Company Name,Naziv Kompanije,
Company Type,Tip Kompanije,
Company Website,Web stranica Kompanije,
Complete,Završeno,
Completed,Završeno,
Completion Certificate,Završni Certifikat,
Condition,Uslov,
Confirmation Email Sent,E-pošta potvrde poslana,
Confirmation Email Template,Šablon e-pošte za potvrdu,
Contact Us,Kontaktirajte nas,
Contact Us Email,Kontakt E-pošta,
Contact Us URL,Kontakt URL,
Content,Sadržaj,
Contract,Ugovor,
Correct,Tačno,
Country,Zemlja,
Course,Kurs,
Course Chapter,Poglavlje Kursa,
Course Count,Broj Kurseva,
Course Creator,Kreator Kursa,
Course Evaluator,Ocjenjivač Kursa,
Course Instructor,Instruktor Kursa,
Course Lesson,Lekcija Kursa,
Course Progress Summary,Sažetak Napretka Kursa,
Course Settings,Postavke Kursa,
Course Title,Naziv Kursa,
Courses,Kursevi,
Cover Image,Naslovna Slika,
Currency,Valuta,
Current Lesson,Trenutna Lekcija,
Custom HTML,Prilagođeni HTML,
Custom Script (JavaScript),Prilagođena Skripta (JavaScript),
Custom Signup Content,Prilagođeni sadržaj za Prijavu,
Customisations,Prilagodbe,
Cyan,Cijan,
Dashboard,Nadzorna Tabla,
Date,Datum,
Day,Dan,
Default Currency,Standard Valuta,
Degree Type,Tip Stepena,
Description,Opis,
Disable Self Learning,Onemogući Samoučenje,
Disable Signup,Onemogući Prijavu,
Disabled,Onemogućeno,
Discussions,Diskusije,
Document,Dokument,
Dream Companies,San Snova Kompanije,
Duration,Trajanje,
Duration (in minutes),Trajanje (u minutama),
E-Mail,E-pošta,
E-mail,E-pošta,
Education,Obrazovanje,
Education Detail,Detalj Obrazovanja,
Education Details,Detalji Obrazovanja,
Email Sent,E-pošta poslana,
Email Templates,Šablon e-pošte,
Emails,E-pošta,
Enable,Omogući,
Enable Negative Marking,Omogući Negativno Ocjenjivanje,
Enabled,Omogućeno,
End Date,Datum završetka,
End Date (or expected),Datum Završetka (ili očekivani),
End Time,Vrijeme Završetka,
Enforce Course Order,Provedi Kursni Redoslijed,
Enrollments,Upisi,
Evaluation Details,Detalji Ocjenjivanja,
Evaluation End Date,Datum Yavršetka Ocjenjivanja,
Evaluator,Ocjenjivač,
Evaluator Name,Ime Ocjenjivača,
Evaluator Schedule,Raspored Ocjenjivača,
Event,Događaj,
Exercise,Vježba,
Exercise Latest Submission,Najnovija Prijava Vježbe ,
Exercise Submission,Prijava Vježbe,
Exercise Title,Naziv Vježbe,
Expected Output,Očekivani Izlaz,
Expiration Date,Datum Isteka,
Expiry Date,Datum Isteka Roka,
Explanation,Objašnjenje,
Explanation ,Objašnjenje ,
Fail,Neuspjeh,
Failed,Neuspješno,
Featured,Istaknuto,
Feedback,Povratne Informacije,
Field To Check,Polje za provjeru,
Field of Major/Study,Smjer/Studij,
File Type,Tip Datoteke,
Frappe Support,Frappe podrška,
Freelance,Slobodnjak,
French (e.g. Distinction),Francuski (npr. Razlikovanje),
Friday,Petak,
From,Od,
From Date,Od Datuma,
Full Name,Puno Ime,
Full Time,Puno Radno Vrijeme,
Function,Funkcija,
GSTIN,GSTIN,
General,Općenito,
Github ID,Github ID,
Google Meet Link,Google Meet veza,
Grade,Ocjena,
Grade Assignment,Dodjela Ocjena,
Grade Type,Tip Ocjene,
Grant only once,Odobri samo jednom,
Gray,Sivo,
Green,Zeleno,
Headline,Naslov,
Hide my Private Information from others,Sakrij moje privatne podatke od drugih,
Highlighted Text,Istaknuti Tekst,
Hints,Nagovještaji,
Host,Domaćin,
Hybrid,Hibrid,
I am currently working here,Trenutno radim ovdje,
I am looking for a job,Tražim posao,
Icon,Ikona,
Identify User Category,Identifikuj Kategoriju Korisnika,
"If you set an amount here, then the USD equivalent setting will not get applied.","Ako ovdje postavite iznos, postavka u USD neće biti primijenjena.",
Image,Slika,
In Progress,U Toku,
Inactive,Neaktivan,
Include In Preview,Uključi u Pregled,
Incomplete,Nepotpuno,
Incorrect,Netačno,
Index,Indeks,
Index Label,Index Oznaka,
Industry,Industrija,
Input,Ulaz,
Institution Name,Naziv Institucije,
Instructor,Instruktor,
Instructor Content,Instruktor Sadržaj,
Instructor Notes,Instruktor Napomene,
Instructors,Instruktori,
Invite Code,Pozivni Kod,
Invite Only,Samo po Pozivu,
Is Correct,Tačno,
Is SCORM Chapter,Je SCORM Poglavlje,
Is SCORM Package,SCORM Paket,
Issue Date,Datum Izdavanja,
Issued On,Izdato,
Items in Sidebar,Stavke na Bočnoj Traci,
JavaScript,JavaScript,
Job,Posao,
Job Board Subtitle,Podnaslov Table Posao,
Job Board Title,Naziv Table za Posao,
Job Opportunity,Prilika za Posao,
Job Settings,Postavke Posla,
Job Title,Naziv Posla,
Jobs,Poslovi,
Join URL,URL Pridruživanja,
Joined At,Pridružio/la se u,
Keyboard Shortcuts,Prečice na tastaturi,
LMS,LMS,
LMS Assessment,Procjena,
LMS Assignment,Zadatak,
LMS Assignment Submission,Podnošenje Zadatka,
LMS Badge,Značka,
LMS Badge Assignment,Dodjela Značke,
LMS Batch,Grupa,
LMS Batch Enrollment,Grupni Upis,
LMS Batch Feedback,Povratne Informacije Grupe,
LMS Batch Old,Stara Grupa,
LMS Batch Timetable,Raspored Grupe,
LMS Category,Kategorija,
LMS Certificate,Certifikat,
LMS Certificate Evaluation,Evaluacija Certifikata,
LMS Certificate Request,Zahtjev za Certifikat,
LMS Course,Kurs,
LMS Course Interest,Kurs Interesovanja,
LMS Course Mentor Mapping,Kurs Mentor Mapiranje,
LMS Course Progress,Napredak Kursa,
LMS Course Review,Pregled Kursa,
LMS Enrollment,Upis,
LMS Exercise,Vježba,
LMS Job Application,Prijava za Posao,
LMS Lesson Note,Bilješka Lekcije,
LMS Live Class,Live Class,
LMS Live Class Participant,Učesnik Live Nastave,
LMS Mentor Request,Zahtjev za Mentora,
LMS Option,Opcija,
LMS Payment,Plaćanje,
LMS Program,Program,
LMS Program Course,Kurs Programa,
LMS Program Member,Član Programa,
LMS Programming Exercise,Vježba Programiranja,
LMS Programming Exercise Submission,Podnošenje Vježbe Programiranja,
LMS Question,Pitanje,
LMS Quiz,Kviz,
LMS Quiz Question,Pitanje Kviza,
LMS Quiz Result,Rezultat Kviza,
LMS Quiz Submission,Podnošenje Kviza,
LMS Settings,Postavke,
LMS Sidebar Item,Stavka Bočne Trake,
LMS Source,Izvor,
LMS Student,Student,
LMS Test Case,Test Slučaj,
LMS Test Case Submission,Podnošenje Test Slučaja,
LMS Timetable Legend,Legenda Vremenske Tabele,
LMS Timetable Template,Šablon Vremenske Tabele,
LMS Video Watch Duration,Vrijeme Gledanja Videa,
LMS Zoom Settings,Zoom Postavke,
Label,Oznaka,
Language,Jezik,
Latest Submission,Posljednja Prijava,
Launch File,Pokreni Datoteku,
Left At,Napustio/la u,
Lesson,Lekcija,
Lesson Reference,Referenca Lekcije,
Lesson Title,Naziv Lekcije,
Lessons,Lekcije,
"Letter Grade (e.g. A, B-)","Slovna Ocjena (npr. A, B-)",
Limit Questions To,Ograniči pitanja na,
LinkedIn ID,LinkedIn ID,
Live,Uživo,
Live Class,Razred Uživo,
LiveCode URL,URL LiveCode,
Local,Lokal,
Location,Lokacija,
Location Preference,Preferenca Lokacije,
Log out,Odjava,
Make LMS the default home,Postavi LMS kao Početnu Web Stranicu,
Manager,Upravitelj,
Manifest File,Datoteka Manifesta,
Marks,Bodovi,
Marks To Cut,Oznake za Rezanje,
Marks out of,Bodova od mogućih,
Max Attempts,Maksimalnih Pokušaja,
Medium,Srednje,
Medium ID,Medium ID,
Meeting ID,ID Sastanka,
Member,Član,
Member Cohort,Grupa Člana,
Member Count,Broj Članova,
Member Email,E-pošta Člana,
Member Image,Slika Člana,
Member Name,Ime Člana,
Member Subgroup,Podgrupa Člana,
Member Type,Tip Člana,
Member Username,Korisničko Ime Člana,
Membership,Članstvo,
Mentor,Mentor,
Mentor Name,Ime Mentora,
Mentor Request,Zahtjev Mentora,
Mentor Request Creation Template,Šablon Kreiranje Zahtjeva za Mentora,
Mentor Request Status Update Template,Status Šablona Kreiranja Zahtjeva za Mentora,
Meta Description,Meta Opis,
Meta Image,Meta Slika,
Meta Keywords,Meta Ključne Riječi,
Milestone,Prekretnica,
Moderator,Moderator,
Monday,Ponedjeljak,
Multiple Correct Answers,Više Tačnih Odgovora,
My Profile,Moj profil,
My Settings,Moje postavke,
New,Novi,
No Recording,Nema Snimanja,
Not Applicable,Nije Primjenjivo,
Not Graded,Nije Ocijenjeno,
Note,Napomena,
Notifications,Obavještenja,
OAuth Client ID,OAuth ID klijenta,
Offline,Van Mreže,
On-site,Na licu mjesta,
Online,Na Mreži,
Open,Otvori,
Open Ended,Otvoreni Završen,
Option,Opcija,
Option 1,Opcija 1,
Option 2,Opcija 2,
Option 3,Opcija 3,
Option 4,Opcija 4,
Orange,Narandžasta,
Order ID,ID Naloga,
Organization,Organizacija,
Output,Izlaz,
PAN,PAN,
PDF,PDF,
Pages,Stranice,
Paid Batch,Plaćena Grupa,
Paid Certificate,Plaćeni Certifikat,
Paid Course,Plaćeni Kurs,
Part Time,Honorarno,
Partially Complete,Djelomično Završeno,
Pass,Uspješno,
Passed,Odobreno,
Passing Percentage,Procentualna Prolaznost,
Password,Lozinka,
Payment,Plaćanje,
Payment Country,Zemlja Plaćanja,
Payment Details,Detalji Plaćanja,
Payment Gateway,Platni Prolaz,
Payment ID,ID Plaćanja,
Payment Received,Plaćanje Primljeno,
Payment Reminder Template,Šablon Podsjetnika Plaćanja,
Payment Settings,Postavke Plaćanja,
Payment for Certificate,Plaćanje za Certifikat,
Payment for Document,Plaćanje za Dokument,
Payment for Document Type,Plaćanje za Tip Dokumenta,
Payments app is not installed,Aplikacija plaćanja nije instalirana,
Pending,Na čekanju,
Percentage,Procenat,
Percentage (e.g. 70%),Procenat (npr. 70%),
Persona Captured,Persona Uhvaćena,
Pink,Roza,
Point of Score (e.g. 70),Bodova (npr. 70),
Possible Answer 1,Mogući Odgovor 1,
Possible Answer 2,Mogući Odgovor 2,
Possible Answer 3,Mogući Odgovor 3,
Possible Answer 4,Mogući Odgovor 4,
Preferred Function,Preferirana Funkcija,
Preferred Functions,Preferirane Funkcije,
Preferred Industries,Preferirane Industrije,
Preferred Industry,Preferirana Industrija,
Preferred Location,Preferirana Lokacija,
Prevent Skipping Videos,Spriječi Preskakanje Videa,
Preview Image,Pregled slike,
Pricing,Određivanje Cijena,
Pricing and Certification,Cijene i Certifikati,
Primary Countries,Primarne Zemlje,
Primary Subgroup,Primarna Podgrupa,
Private,Privatno,
Private Information includes your Grade and Work Environment Preferences,Privatni Podaci uključuju vašu Ocjenu i Preference Radnog Okruženja,
Problem Statement,Opis Problema,
Profession,Profesija,
Program Courses,Kursevi Programa,
Program Members,Članovi Programa,
Programming Exercises,Vježbe Programiranja,
Progress,Napredak,
Public,Javno,
Publish on Participant Page,Objavi na Stranici Učesnika,
Published,Objavljeno,
Published On,Objavljeno dana,
Purchased Certificate,Kupljeni Certifikat,
Purple,Ljubičasta,
Python,Python,
Question,Pitanje,
Question Detail,Detalj Pitanja,
Question Name,Naziv Pitanja,
Questions,Pitanja,
Quiz,Kviz,
Quiz ID,Kviz ID,
Quiz Title,Naziv Kviza,
Quiz will appear at the bottom of the lesson.,Kviz će se pojaviti na dnu lekcije.,
Rating,Procjena,
Ready,Spreman,
Red,Crvena,
Reference DocName,Referentni naziv dokumenta,
Reference DocType,Referentni DocType,
Reference Document Type,Referentna vrsta dokumenta,
Rejected,Odbijeno,
Related Courses,Povezani Kursevi,
Reload,Ponovo učitaj,
Remote,Daljinski,
Required Role,Obavezna Uloga,
Restricted,Ograničeno,
Result,Rezultat,
Resume,Nastavi,
Review,Recenzija,
Reviewed By,Pregledao,
Role,Uloga,
Role Preference,Preferenca Uloge,
Route,Ruta,
SCORM,SCORM,
SCORM Content,SCORM Sadržaj,
SCORM Package,SCORM Paket,
SCORM Package Path,SCORM Paket Put,
SEO,SEO,
Saturday,Subota,
Schedule,Raspored,
Scheduled Flow,Raspoređeni Protok,
Scope,Obim,
Score,Bodovi,
Score Out Of,Rezultat Od Mogućih,
Seat Count,Broj Mjesta,
Send calendar invite for evaluations,Pošalji kalendarsku pozivnicu za ocjenjivanje,
Session Defaults,Sesije zadano,
Sessions On Days,Časovi na Dane,
Short Introduction,Kratki Uvod,
Show Answer,Prikaži Odgovor,
Show Answers,Prikaži Odgovore,
Show Submission History,Prikaži Istoriju Prijava,
Show Tab in Batch,Prikaži Karticu u Grupi,
Show USD Equivalent,Prikaži Protuvrijednost u USD,
Show day view in timetable,Prikaži dnevni prikaz u rasporedu,
Show live class,Prikaži čas uživo,
Shuffle Questions,Nasumična Pitanja,
Sidebar,Bočna traka,
Sidebar Items,Stavke bočne trake,
Signup Settings,Postavke Prijave,
Skill,Vještina,
Skill Details,Detalji Vještina,
Skill Name,Naziv Vještine,
Skills,Vještine,
Slug,Slug,
Solution,Rješenje,
Source,Izvor,
Staff,Osoblje,
Stage,Faza,
Start Date,Start Datum,
Start Time,Vrijeme Početka,
Start URL,Početni URL,
Statistics,Statistika,
Status,Status,
Student,Student,
Students,Studenti,
Students will be enrolled in a paid batch once they complete the payment,Studenti će biti upisani u plaćenu grupu kada završe uplatu,
Subgroup,Podgrupa,
Summary,Sažetak,
Sunday,Nedjelja,
System Manager,Upravitelj Sistema,
Tags,Oznake,
Teal,Tirkizna,
Template,Šablon,
Test Cases,Test Slučajevi,
Test Results,Rezultati Testa,
Tests,Testovi,
Text,Tekst,
These customisations will work on the main batch page.,Ove prilagodbe će raditi na glavnoj stranici grupe.,
This certificate does no expire,Ovaj certifikat ne ističe,
This description will be shown on lists and pages without meta description,Ovaj opis će biti prikazan na listama i stranicama bez meta opisa,
This image will be shown on lists and pages that don't have an image by default,Ova slika će biti prikazana na listama i stranicama koje nemaju sliku prema zadanim postavkama,
Thursday,Četvrtak,
Time,Vrijeme,
Time Preference,Vremenska Preferanca,
Timetable,Vremenska Tabela,
Timetable Legends,Vremenska Legenda,
Timetable Template,Vremenski Šablon,
Timezone,Vremenska Zona,
Title,Naziv,
To,Do,
To Date,Do Datuma,
Toggle Full Width,Prebaci punu širinu,
Toggle Theme,Prebaci temu,
Total Marks,Ukupno Bodova,
Tuesday,Utorak,
Type,Tip,
"UK Grading  (e.g. 1st, 2:2)","UK Ocjenjivanje (npr. 1., 2:2)",
URL,URL,
UUID,UUID,
Unavailability,Nedostupnost,
Under Review,Pod Recenzijom,
Unlisted,Neizlistane,
Unsplash Access Key,Unsplash Pristupni Ključ,
Upcoming,Nadolazeći,
User,Korisnik,
User Category,Kategorija Korisnika,
User Field,Korisničko polje,
User Image,Slika korisnika,
User Input,Unos Korisnika,
User Skill,Vještina Korisnika,
Username,Korisničko Ime,
Users Response,Odgovor Korisnika,
Value,Vrijednost,
Value Change,Promjena Vrijednosti,
Video Embed Link,Ugradiva Video Veza,
View Website,Pogledaj web stranicu,
Violet,Ljubičasta,
Visibility,Vidljivost,
Volunteering or Internship,Volontiranje ili Stažiranje,
Watch Time,Vrijeme Gledanja,
Web Page,Web Stranica,
Wednesday,Srijeda,
Withdrawn,Povučen,
Work Environment,Radno Okruženje,
Work Experience,Radno Iskustvo,
Work Experience Details,Detalji Radnog Iskustva,
Work Mode,Način Rada,
Yellow,Žuta,
YouTube Video URL,URL YouTube Videa,
YouTube Video will appear at the top of the lesson.,YouTube video će se pojaviti na vrhu lekcije.,
Zoom Account,Zoom račun,
Zoom Settings,Zoom Postavke,
